SITE_NAME,BEGIN,END,PERIOD_EUR,DAYS_INVOICE,KWH_NEW,DAYLY_AVERAGE_CONSUMPTION,INVOICES
0303KO,2018-01-04,2018-04-30,"213,43",117,1876.0,16.03,35
0303KO,2018-01-05,2018-05-31,"221,13",147,1957.0,13.31,35
0303KO,2018-01-06,2018-06-30,"216,59",176,1909.0,10.85,35
0303KO,2018-01-07,2018-07-31,"225,92",206,2006.0,9.74,35
0303KO,2018-01-08,2018-08-31,"226,61",236,2013.0,8.53,35
0303KO,2018-01-09,2018-09-30,"218,43",265,1912.0,7.22,35
0303KO,2018-01-10,2018-10-31,"221,91",295,1948.0,6.6,35
0303KO,2018-01-11,2018-11-30,"214,54",324,1871.0,5.77,35
0303KO,2018-01-12,2018-12-31,"218,92",354,1917.0,5.42,35
0303KO,2019-01-01,2019-01-31,"243,35",31,1919.0,61.9,35
0303KO,2019-01-02,2019-02-28,"223,56",58,1736.0,29.93,35
0303KO,2019-01-03,2019-03-31,"242,67",88,1913.0,21.74,35
0303KO,2019-01-04,2019-04-30,"236,72",117,1857.0,15.87,35
0303KO,2019-01-05,2019-05-31,"244,36",147,1928.0,13.12,35
0303KO,2019-01-06,2019-06-30,"242,79",176,1914.0,10.88,35
0303KO,2019-01-07,2019-07-31,"249,76",206,1978.0,9.6,35
0303KO,2019-01-08,2019-08-31,"249,42",236,1975.0,8.37,35
0303KO,2019-01-09,2019-09-30,"238,40",265,1873.0,7.07,35
0303KO,2019-01-10,2019-10-31,"244,81",295,1932.0,6.55,35
0303KO,2019-01-11,2019-11-30,"236,60",324,1856.0,5.73,35
0303KO,2019-01-12,2019-12-31,"243,57",354,1921.0,5.43,35
0303KO,2020-01-01,2020-01-31,"237,10",31,1915.0,61.77,35
0303KO,2020-01-02,2020-02-29,"223,78",59,1787.0,30.29,35
0303KO,2020-01-03,2020-03-31,"238,29",89,1926.0,21.64,35
0303KO,2020-01-04,2020-04-30,"231,69",118,1863.0,15.79,35
0303KO,2020-01-05,2020-05-31,"237,97",148,1923.0,12.99,35
0303KO,2020-01-06,2020-06-30,"234,94",177,1894.0,10.7,35
0303KO,2020-01-07,2020-07-31,"255,73",207,2094.0,10.12,35
0303KO,2020-01-08,2020-08-31,"255,08",237,2087.0,8.81,35
0303KO,2020-01-09,2020-09-30,"244,25",266,1983.0,7.45,35
0303KO,2020-01-10,2020-10-31,"247,07",296,2010.0,6.79,35
0303KO,2020-01-11,2020-11-30,"198,06",325,1902.0,5.85,35
0304BB,2018-01-01,2018-12-31,"2 171,88",365,,,24
0304BB,2019-01-01,2019-01-31,"175,13",31,1245.0,40.16,24
0304BB,2019-01-02,2019-02-28,"148,61",58,1138.0,19.62,24
0304BB,2019-01-03,2019-03-31,"166,17",88,1283.0,14.58,24
0304BB,2019-01-04,2019-04-30,"163,94",117,1264.0,10.8,24
0304BB,2019-01-05,2019-05-31,"170,34",147,1319.0,8.97,24
0304BB,2019-01-06,2019-06-30,"173,77",176,1347.0,7.65,24
0304BB,2019-01-07,2019-07-31,"178,72",206,1388.0,6.74,24
0304BB,2019-01-08,2019-08-31,"180,94",236,1406.0,5.96,24
0304BB,2019-01-09,2019-09-30,"170,83",265,1322.0,4.99,24
0304BB,2019-01-10,2019-10-31,"172,85",295,1340.0,4.54,24
0304BB,2019-01-11,2019-11-30,"164,96",324,1275.0,3.94,24
0304BB,2019-01-12,2019-12-31,"167,83",354,1299.0,3.67,24
0304BB,2020-01-01,2020-01-31,"192,25",31,1299.0,41.9,24
0304BB,2020-01-02,2020-02-29,"180,28",59,1211.0,20.53,24
0304BB,2020-01-03,2020-03-31,"196,88",89,1329.0,14.93,24
0304BB,2020-01-04,2020-04-30,"212,98",118,1449.0,12.28,24
0304BB,2020-01-05,2020-05-31,"256,18",148,1763.0,11.91,24
0304BB,2020-01-06,2020-06-30,"265,52",177,1825.0,10.31,24
0304BB,2020-01-07,2020-07-31,"274,88",207,1891.0,9.14,24
0304BB,2020-01-08,2020-08-31,"282,98",237,1956.0,8.25,24
0304BB,2020-01-09,2020-09-30,"269,19",266,1856.0,6.98,24
0304BB,2020-01-10,2020-10-31,"275,16",296,1900.0,6.42,24
0304BB,2020-01-11,2020-11-30,"259,77",325,1874.0,5.77,24
0304BR,2018-01-01,2018-01-31,"313,45",31,2838.0,91.55,35
0304BR,2018-01-02,2018-02-28,"283,37",58,2556.0,44.07,35
0304BR,2018-01-03,2018-03-31,"313,39",88,2840.0,32.27,35
0304BR,2018-01-04,2018-04-30,"312,87",117,2846.0,24.32,35
0304BR,2018-01-05,2018-05-31,"330,56",147,3013.0,20.5,35
0304BR,2018-01-06,2018-06-30,"323,41",176,2947.0,16.74,35
0304BR,2018-01-07,2018-07-31,"320,14",206,2918.0,14.17,35
0304BR,2018-01-08,2018-08-31,"322,66",236,2944.0,12.47,35
0304BR,2018-01-09,2018-09-30,"306,28",265,2761.0,10.42,35
0304BR,2018-01-10,2018-10-31,"310,91",295,2799.0,9.49,35
0304BR,2018-01-11,2018-11-30,"297,03",324,2666.0,8.23,35
0304BR,2018-01-12,2018-12-31,"306,96",354,2755.0,7.78,35
0304BR,2019-01-01,2019-01-31,"298,97",31,2747.0,88.61,35
0304BR,2019-01-02,2019-02-28,"272,72",58,2501.0,43.12,35
0304BR,2019-01-03,2019-03-31,"303,23",88,2793.0,31.74,35
0304BR,2019-01-04,2019-04-30,"294,82",117,2716.0,23.21,35
0304BR,2019-01-05,2019-05-31,"305,07",147,2813.0,19.14,35
0304BR,2019-01-06,2019-06-30,"308,70",176,2862.0,16.26,35
0304BR,2019-01-07,2019-07-31,"323,91",206,2998.0,14.55,35
0304BR,2019-01-08,2019-08-31,"328,79",236,3042.0,12.89,35
0304BR,2019-01-09,2019-09-30,"309,73",265,2856.0,10.78,35
0304BR,2019-01-10,2019-10-31,"315,15",295,2905.0,9.85,35
0304BR,2019-01-11,2019-11-30,"301,02",324,2770.0,8.55,35
0304BR,2019-01-12,2019-12-31,"308,05",354,2836.0,8.01,35
0304BR,2020-01-01,2020-01-31,"381,59",31,2961.0,95.52,35
0304BR,2020-01-02,2020-02-29,"375,74",59,2918.0,49.46,35
0304BR,2020-01-03,2020-03-31,"399,30",89,3121.0,35.07,35
0304BR,2020-01-04,2020-04-30,"388,89",118,3039.0,25.75,35
0304BR,2020-01-05,2020-05-31,"400,90",148,3135.0,21.18,35
0304BR,2020-01-06,2020-06-30,"393,66",177,3079.0,17.4,35
0304BR,2020-01-07,2020-07-31,"415,77",207,3258.0,15.74,35
0304BR,2020-01-08,2020-08-31,"420,97",237,3301.0,13.93,35
0304BR,2020-01-09,2020-09-30,"403,05",266,3155.0,11.86,35
0304BR,2020-01-10,2020-10-31,"412,90",296,3232.0,10.92,35
0304BR,2020-01-11,2020-11-30,"385,32",325,3079.0,9.47,35
0304KO,2018-01-01,2018-07-31,"1 396,80",212,,,29
0304KO,2018-01-08,2018-08-31,"223,52",236,1655.0,7.01,29
0304KO,2018-01-09,2018-09-30,"276,03",265,2077.0,7.84,29
0304KO,2018-01-10,2018-10-31,"281,55",295,2256.0,7.65,29
0304KO,2018-01-11,2018-11-30,"273,05",324,2186.0,6.75,29
0304KO,2018-01-12,2018-12-31,"281,79",354,2258.0,6.38,29
0304KO,2019-01-01,2019-01-31,"309,07",31,2254.0,72.71,29
0304KO,2019-01-02,2019-02-28,"281,01",58,2044.0,35.24,29
0304KO,2019-01-03,2019-03-31,"310,81",88,2267.0,25.76,29
0304KO,2019-01-04,2019-04-30,"301,59",117,2198.0,18.79,29
0304KO,2019-01-05,2019-05-31,"311,87",147,2275.0,15.48,29
0304KO,2019-01-06,2019-06-30,"306,80",176,2237.0,12.71,29
0304KO,2019-01-07,2019-07-31,"316,68",206,2311.0,11.22,29
0304KO,2019-01-08,2019-08-31,"319,62",236,2333.0,9.89,29
0304KO,2019-01-09,2019-09-30,"306,40",265,2234.0,8.43,29
0304KO,2019-01-10,2019-10-31,"316,02",295,2306.0,7.82,29
0304KO,2019-01-11,2019-11-30,"304,93",324,2223.0,6.86,29
0304KO,2019-01-12,2019-12-31,"315,21",354,2300.0,6.5,29
0304KO,2020-01-01,2020-01-31,"314,07",31,2304.0,74.32,29
0304KO,2020-01-02,2020-02-29,"294,99",59,2160.0,36.61,29
0304KO,2020-01-03,2020-03-31,"316,72",89,2324.0,26.11,29
0304KO,2020-01-04,2020-04-30,"308,11",118,2259.0,19.14,29
0304KO,2020-01-05,2020-05-31,"314,07",148,2304.0,15.57,29
0304KO,2020-01-06,2020-06-30,"306,39",177,2246.0,12.69,29
0304KO,2020-01-07,2020-07-31,"311,95",207,2288.0,11.05,29
0304KO,2020-01-08,2020-08-31,"284,93",237,2084.0,8.79,29
0304KO,2020-01-09,2020-09-30,"272,74",266,1992.0,7.49,29
0304KO,2020-01-10,2020-10-31,"276,84",296,2023.0,6.83,29
0304KO,2020-01-11,2020-11-30,"250,24",325,1889.0,5.81,29
0305BB,2018-01-01,2018-03-31,"806,34",90,9099.0,101.1,11
0305BB,2018-01-04,2018-06-30,"814,93",178,9269.0,52.07,11
0305BB,2018-01-07,2018-09-30,"807,80",267,9182.0,34.39,11
0305BB,2018-01-10,2018-12-31,"803,86",356,9188.0,25.81,11
0305BB,2019-01-01,2019-03-31,"1 147,86",90,9139.0,101.54,11
0305BB,2019-01-04,2019-06-30,"1 009,14",178,9189.0,51.62,11
0305BB,2019-01-07,2019-09-30,"1 020,73",267,9298.0,34.82,11
0305BB,2019-01-10,2019-12-31,"1 022,96",356,9032.0,25.37,11
0305BB,2020-01-01,2020-03-31,"1 016,89",91,9162.0,100.68,11
0305BB,2020-01-04,2020-06-30,"973,42",179,9024.0,50.41,11
0305BB,2020-01-07,2020-09-30,"904,83",268,9227.0,34.43,11
0305KO,2018-01-01,2018-01-31,"172,27",31,1380.0,44.52,35
0305KO,2018-01-02,2018-02-28,"151,54",58,1208.0,20.83,35
0305KO,2018-01-03,2018-03-31,"178,65",88,1433.0,16.28,35
0305KO,2018-01-04,2018-04-30,"168,53",117,1349.0,11.53,35
0305KO,2018-01-05,2018-05-31,"175,04",147,1403.0,9.54,35
0305KO,2018-01-06,2018-06-30,"172,03",176,1378.0,7.83,35
0305KO,2018-01-07,2018-07-31,"177,79",206,1425.0,6.92,35
0305KO,2018-01-08,2018-08-31,"182,37",236,1463.0,6.2,35
0305KO,2018-01-09,2018-09-30,"192,62",265,1538.0,5.8,35
0305KO,2018-01-10,2018-10-31,"222,71",295,1786.0,6.05,35
0305KO,2018-01-11,2018-11-30,"257,05",324,2069.0,6.39,35
0305KO,2018-01-12,2018-12-31,"312,26",354,2524.0,7.13,35
0305KO,2019-01-01,2019-01-31,"358,56",31,2638.0,85.1,35
0305KO,2019-01-02,2019-02-28,"292,42",58,2143.0,36.95,35
0305KO,2019-01-03,2019-03-31,"280,93",88,2057.0,23.38,35
0305KO,2019-01-04,2019-04-30,"241,78",117,1764.0,15.08,35
0305KO,2019-01-05,2019-05-31,"230,29",147,1678.0,11.41,35
0305KO,2019-01-06,2019-06-30,"194,88",176,1413.0,8.03,35
0305KO,2019-01-07,2019-07-31,"205,57",206,1493.0,7.25,35
0305KO,2019-01-08,2019-08-31,"201,69",236,1464.0,6.2,35
0305KO,2019-01-09,2019-09-30,"189,13",265,1370.0,5.17,35
0305KO,2019-01-10,2019-10-31,"191,94",295,1391.0,4.72,35
0305KO,2019-01-11,2019-11-30,"184,72",324,1337.0,4.13,35
0305KO,2019-01-12,2019-12-31,"191,14",354,1385.0,3.91,35
0305KO,2020-01-01,2020-01-31,"189,89",31,1382.0,44.58,35
0305KO,2020-01-02,2020-02-29,"178,50",59,1296.0,21.97,35
0305KO,2020-01-03,2020-03-31,"190,68",89,1388.0,15.6,35
0305KO,2020-01-04,2020-04-30,"186,44",118,1356.0,11.49,35
0305KO,2020-01-05,2020-05-31,"192,94",148,1405.0,9.49,35
0305KO,2020-01-06,2020-06-30,"189,36",177,1378.0,7.79,35
0305KO,2020-01-07,2020-07-31,"194,92",207,1420.0,6.86,35
0305KO,2020-01-08,2020-08-31,"193,47",237,1409.0,5.95,35
0305KO,2020-01-09,2020-09-30,"183,93",266,1337.0,5.03,35
0305KO,2020-01-10,2020-10-31,"185,91",296,1352.0,4.57,35
0305KO,2020-01-11,2020-11-30,"176,64",325,1282.0,3.94,35
0306KO,2018-01-01,2018-01-31,"172,63",31,1383.0,44.61,35
0306KO,2018-01-02,2018-02-28,"156,73",58,1251.0,21.57,35
0306KO,2018-01-03,2018-03-31,"173,59",88,1391.0,15.81,35
0306KO,2018-01-04,2018-04-30,"168,89",117,1352.0,11.56,35
0306KO,2018-01-05,2018-05-31,"174,92",147,1402.0,9.54,35
0306KO,2018-01-06,2018-06-30,"170,22",176,1363.0,7.74,35
0306KO,2018-01-07,2018-07-31,"178,27",206,1429.0,6.94,35
0306KO,2018-01-08,2018-08-31,"180,32",236,1446.0,6.13,35
0306KO,2018-01-09,2018-09-30,"174,06",265,1385.0,5.23,35
0306KO,2018-01-10,2018-10-31,"179,03",295,1426.0,4.83,35
0306KO,2018-01-11,2018-11-30,"172,48",324,1372.0,4.23,35
0306KO,2018-01-12,2018-12-31,"178,18",354,1419.0,4.01,35
0306KO,2019-01-01,2019-01-31,"196,88",31,1428.0,46.06,35
0306KO,2019-01-02,2019-02-28,"178,18",58,1288.0,22.21,35
0306KO,2019-01-03,2019-03-31,"194,34",88,1409.0,16.01,35
0306KO,2019-01-04,2019-04-30,"188,87",117,1368.0,11.69,35
0306KO,2019-01-05,2019-05-31,"195,68",147,1419.0,9.65,35
0306KO,2019-01-06,2019-06-30,"193,27",176,1401.0,7.96,35
0306KO,2019-01-07,2019-07-31,"198,35",206,1439.0,6.99,35
0306KO,2019-01-08,2019-08-31,"198,49",236,1440.0,6.1,35
0306KO,2019-01-09,2019-09-30,"191,00",265,1384.0,5.22,35
0306KO,2019-01-10,2019-10-31,"197,55",295,1433.0,4.86,35
0306KO,2019-01-11,2019-11-30,"190,20",324,1378.0,4.25,35
0306KO,2019-01-12,2019-12-31,"196,48",354,1425.0,4.03,35
0306KO,2020-01-01,2020-01-31,"195,98",31,1428.0,46.06,35
0306KO,2020-01-02,2020-02-29,"184,06",59,1338.0,22.68,35
0306KO,2020-01-03,2020-03-31,"197,31",89,1438.0,16.16,35
0306KO,2020-01-04,2020-04-30,"192,41",118,1401.0,11.87,35
0306KO,2020-01-05,2020-05-31,"198,37",148,1446.0,9.77,35
0306KO,2020-01-06,2020-06-30,"193,86",177,1412.0,7.98,35
0306KO,2020-01-07,2020-07-31,"198,63",207,1448.0,7.0,35
0306KO,2020-01-08,2020-08-31,"198,50",237,1447.0,6.11,35
0306KO,2020-01-09,2020-09-30,"190,02",266,1383.0,5.2,35
0306KO,2020-01-10,2020-10-31,"193,60",296,1410.0,4.76,35
0306KO,2020-01-11,2020-11-30,"184,72",325,1343.0,4.13,35
0307BR,2018-01-01,2018-06-14,"520,82",165,4130.0,25.03,3
0307BR,2018-06-15,2018-12-31,"651,23",200,5185.0,25.92,3
0307BR,2019-01-01,2019-12-31,"1 141,91",365,9210.0,25.23,3
0307KO,2018-01-01,2018-05-31,"1 155,91",151,8605.0,56.99,31
0307KO,2018-01-06,2018-06-30,"227,86",176,1692.0,9.61,31
0307KO,2018-01-07,2018-07-31,"236,66",206,1764.0,8.56,31
0307KO,2018-01-08,2018-08-31,"222,39",236,1780.0,7.54,31
0307KO,2018-01-09,2018-09-30,"213,47",265,1695.0,6.4,31
0307KO,2018-01-10,2018-10-31,"218,45",295,1736.0,5.88,31
0307KO,2018-01-11,2018-11-30,"212,50",324,1687.0,5.21,31
0307KO,2018-01-12,2018-12-31,"218,08",354,1733.0,4.9,31
0307KO,2019-01-01,2019-01-31,"240,92",31,1744.0,56.26,31
0307KO,2019-01-02,2019-02-28,"217,27",58,1567.0,27.02,31
0307KO,2019-01-03,2019-03-31,"238,79",88,1728.0,19.64,31
0307KO,2019-01-04,2019-04-30,"232,24",117,1679.0,14.35,31
0307KO,2019-01-05,2019-05-31,"240,39",147,1740.0,11.84,31
0307KO,2019-01-06,2019-06-30,"237,32",176,1717.0,9.76,31
0307KO,2019-01-07,2019-07-31,"243,33",206,1762.0,8.55,31
0307KO,2019-01-08,2019-08-31,"243,60",236,1764.0,7.47,31
0307KO,2019-01-09,2019-09-30,"234,38",265,1695.0,6.4,31
0307KO,2019-01-10,2019-10-31,"254,42",295,1845.0,6.25,31
0307KO,2019-01-11,2019-11-30,"244,93",324,1774.0,5.48,31
0307KO,2019-01-12,2019-12-31,"249,48",354,1808.0,5.11,31
0307KO,2020-01-01,2020-01-31,"248,23",31,1807.0,58.29,31
0307KO,2020-01-02,2020-02-29,"233,00",59,1692.0,28.68,31
0307KO,2020-01-03,2020-03-31,"250,22",89,1822.0,20.47,31
0307KO,2020-01-04,2020-04-30,"243,33",118,1770.0,15.0,31
0307KO,2020-01-05,2020-05-31,"252,07",148,1836.0,12.41,31
0307KO,2020-01-06,2020-06-30,"245,98",177,1790.0,10.11,31
0307KO,2020-01-07,2020-07-31,"254,59",207,1855.0,8.96,31
0307KO,2020-01-08,2020-08-31,"255,65",237,1863.0,7.86,31
0307KO,2020-01-09,2020-09-30,"245,32",266,1785.0,6.71,31
0307KO,2020-01-10,2020-10-31,"247,83",296,1804.0,6.09,31
0307KO,2020-01-11,2020-11-30,"226,13",325,1707.0,5.25,31
0308BB,2018-01-01,2018-01-31,"288,14",31,2127.0,68.61,35
0308BB,2018-01-02,2018-02-28,"270,28",58,1986.0,34.24,35
0308BB,2018-01-03,2018-03-31,"291,07",88,2151.0,24.44,35
0308BB,2018-01-04,2018-04-30,"267,98",117,2085.0,17.82,35
0308BB,2018-01-05,2018-05-31,"277,44",147,2160.0,14.69,35
0308BB,2018-01-06,2018-06-30,"268,96",176,2093.0,11.89,35
0308BB,2018-01-07,2018-07-31,"278,79",206,2169.0,10.53,35
0308BB,2018-01-08,2018-08-31,"280,29",236,2180.0,9.24,35
0308BB,2018-01-09,2018-09-30,"270,30",265,2089.0,7.88,35
0308BB,2018-01-10,2018-10-31,"277,85",295,2149.0,7.28,35
0308BB,2018-01-11,2018-11-30,"267,96",324,2072.0,6.4,35
0308BB,2018-01-12,2018-12-31,"274,61",354,2125.0,6.0,35
0308BB,2019-01-01,2019-01-31,"261,80",31,2125.0,68.55,35
0308BB,2019-01-02,2019-02-28,"237,64",58,1924.0,33.17,35
0308BB,2019-01-03,2019-03-31,"261,52",88,2123.0,24.12,35
0308BB,2019-01-04,2019-04-30,"254,63",117,2065.0,17.65,35
0308BB,2019-01-05,2019-05-31,"263,47",147,2141.0,14.56,35
0308BB,2019-01-06,2019-06-30,"260,56",176,2112.0,12.0,35
0308BB,2019-01-07,2019-07-31,"270,02",206,2190.0,10.63,35
0308BB,2019-01-08,2019-08-31,"268,25",236,2177.0,9.22,35
0308BB,2019-01-09,2019-09-30,"255,98",265,2075.0,7.83,35
0308BB,2019-01-10,2019-10-31,"263,46",295,2140.0,7.25,35
0308BB,2019-01-11,2019-11-30,"253,49",324,2057.0,6.35,35
0308BB,2019-01-12,2019-12-31,"260,96",354,2120.0,5.99,35
0308BB,2020-01-01,2020-01-31,"300,61",31,2120.0,68.39,35
0308BB,2020-01-02,2020-02-29,"282,76",59,1984.0,33.63,35
0308BB,2020-01-03,2020-03-31,"303,78",89,2141.0,24.06,35
0308BB,2020-01-04,2020-04-30,"293,56",118,2074.0,17.58,35
0308BB,2020-01-05,2020-05-31,"303,41",148,2146.0,14.5,35
0308BB,2020-01-06,2020-06-30,"296,39",177,2095.0,11.84,35
0308BB,2020-01-07,2020-07-31,"306,46",207,2168.0,10.47,35
0308BB,2020-01-08,2020-08-31,"308,29",237,2179.0,9.19,35
0308BB,2020-01-09,2020-09-30,"283,31",266,1999.0,7.52,35
0308BB,2020-01-10,2020-10-31,"280,62",296,1978.0,6.68,35
0308BB,2020-01-11,2020-11-30,"264,33",325,1911.0,5.88,35
0308BR,2018-01-01,2018-11-25,"2 890,97",329,,,3
0308BR,2018-11-26,2018-12-31,"339,31",36,2994.0,83.17,3
0308BR,2019-01-01,2019-12-31,"3 166,61",365,,,3
0308KO,2018-01-01,2018-01-31,"120,22",31,93.0,3.0,35
0308KO,2018-01-02,2018-02-28,"108,77",58,88.0,1.52,35
0308KO,2018-01-03,2018-03-31,"118,05",88,95.0,1.08,35
0308KO,2018-01-04,2018-04-30,"115,04",117,90.0,0.77,35
0308KO,2018-01-05,2018-05-31,"120,70",147,97.0,0.66,35
0308KO,2018-01-06,2018-06-30,"118,53",176,99.0,0.56,35
0308KO,2018-01-07,2018-07-31,"122,81",206,94.0,0.46,35
0308KO,2018-01-08,2018-08-31,"126,19",236,92.0,0.39,35
0308KO,2018-01-09,2018-09-30,"118,60",265,93.0,0.35,35
0308KO,2018-01-10,2018-10-31,"120,66",295,90.0,0.31,35
0308KO,2018-01-11,2018-11-30,"125,27",324,98.0,0.3,35
0308KO,2018-01-12,2018-12-31,"130,00",354,1017.0,2.87,35
0308KO,2019-01-01,2019-01-31,"143,24",31,1022.0,32.97,35
0308KO,2019-01-02,2019-02-28,"129,62",58,90.0,1.55,35
0308KO,2019-01-03,2019-03-31,"142,98",88,1020.0,11.59,35
0308KO,2019-01-04,2019-04-30,"139,37",117,93.0,0.79,35
0308KO,2019-01-05,2019-05-31,"145,12",147,1036.0,7.05,35
0308KO,2019-01-06,2019-06-30,"147,52",176,1054.0,5.99,35
0308KO,2019-01-07,2019-07-31,"148,86",206,1064.0,5.17,35
0308KO,2019-01-08,2019-08-31,"150,86",236,1079.0,4.57,35
0308KO,2019-01-09,2019-09-30,"142,44",265,1016.0,3.83,35
0308KO,2019-01-10,2019-10-31,"144,31",295,1030.0,3.49,35
0308KO,2019-01-11,2019-11-30,"139,10",324,91.0,0.28,35
0308KO,2019-01-12,2019-12-31,"143,11",354,1021.0,2.88,35
0308KO,2020-01-01,2020-01-31,"142,22",31,1017.0,32.81,35
0308KO,2020-01-02,2020-02-29,"130,03",59,95.0,1.61,35
0308KO,2020-01-03,2020-03-31,"141,95",89,1015.0,11.4,35
0308KO,2020-01-04,2020-04-30,"210,57",118,1533.0,12.99,35
0308KO,2020-01-05,2020-05-31,"271,64",148,1994.0,13.47,35
0308KO,2020-01-06,2020-06-30,"266,87",177,1958.0,11.06,35
0308KO,2020-01-07,2020-07-31,"276,01",207,2027.0,9.79,35
0308KO,2020-01-08,2020-08-31,"277,47",237,2038.0,8.6,35
0308KO,2020-01-09,2020-09-30,"266,48",266,1955.0,7.35,35
0308KO,2020-01-10,2020-10-31,"270,85",296,1988.0,6.72,35
0308KO,2020-01-11,2020-11-30,"248,79",325,1878.0,5.78,35
0309BB,2018-01-01,2018-01-31,"389,71",31,2998.0,96.71,35
0309BB,2018-01-02,2018-02-28,"353,54",58,2710.0,46.72,35
0309BB,2018-01-03,2018-03-31,"389,25",88,3001.0,34.1,35
0309BB,2018-01-04,2018-04-30,"380,08",117,2925.0,25.0,35
0309BB,2018-01-05,2018-05-31,"395,46",147,3045.0,20.71,35
0309BB,2018-01-06,2018-06-30,"384,88",176,2962.0,16.83,35
0309BB,2018-01-07,2018-07-31,"396,28",206,3053.0,14.82,35
0309BB,2018-01-08,2018-08-31,"394,39",236,3033.0,12.85,35
0309BB,2018-01-09,2018-09-30,"377,98",265,2888.0,10.9,35
0309BB,2018-01-10,2018-10-31,"386,75",295,2959.0,10.03,35
0309BB,2018-01-11,2018-11-30,"373,53",324,2855.0,8.81,35
0309BB,2018-01-12,2018-12-31,"384,13",354,2945.0,8.32,35
0309BB,2019-01-01,2019-01-31,"369,04",31,2960.0,95.48,35
0309BB,2019-01-02,2019-02-28,"334,61",58,2672.0,46.07,35
0309BB,2019-01-03,2019-03-31,"369,38",88,2960.0,33.64,35
0309BB,2019-01-04,2019-04-30,"353,24",117,2825.0,24.15,35
0309BB,2019-01-05,2019-05-31,"365,51",147,2929.0,19.93,35
0309BB,2019-01-06,2019-06-30,"365,39",176,2921.0,16.6,35
0309BB,2019-01-07,2019-07-31,"376,43",206,3013.0,14.63,35
0309BB,2019-01-08,2019-08-31,"379,18",236,3038.0,12.87,35
0309BB,2019-01-09,2019-09-30,"359,41",265,2877.0,10.86,35
0309BB,2019-01-10,2019-10-31,"372,39",295,2985.0,10.12,35
0309BB,2019-01-11,2019-11-30,"356,55",324,2855.0,8.81,35
0309BB,2019-01-12,2019-12-31,"369,24",354,2960.0,8.36,35
0309BB,2020-01-01,2020-01-31,"452,18",31,2959.0,95.45,35
0309BB,2020-01-02,2020-02-29,"425,71",59,2781.0,47.14,35
0309BB,2020-01-03,2020-03-31,"463,38",89,3038.0,34.13,35
0309BB,2020-01-04,2020-04-30,"451,06",118,2964.0,25.12,35
0309BB,2020-01-05,2020-05-31,"464,75",148,3053.0,20.63,35
0309BB,2020-01-06,2020-06-30,"449,33",177,2948.0,16.66,35
0309BB,2020-01-07,2020-07-31,"469,01",207,3080.0,14.88,35
0309BB,2020-01-08,2020-08-31,"472,15",237,3097.0,13.07,35
0309BB,2020-01-09,2020-09-30,"452,63",266,2960.0,11.13,35
0309BB,2020-01-10,2020-10-31,"463,98",296,3035.0,10.25,35
0309BB,2020-01-11,2020-11-30,"412,86",325,2978.0,9.16,35
0309BR,2018-01-01,2018-01-31,"248,81",31,2172.0,70.06,35
0309BR,2018-01-02,2018-02-28,"228,90",58,1992.0,34.34,35
0309BR,2018-01-03,2018-03-31,"250,30",88,2186.0,24.84,35
0309BR,2018-01-04,2018-04-30,"247,22",117,2166.0,18.51,35
0309BR,2018-01-05,2018-05-31,"260,81",147,2298.0,15.63,35
0309BR,2018-01-06,2018-06-30,"256,13",176,2261.0,12.85,35
0309BR,2018-01-07,2018-07-31,"270,47",206,2401.0,11.66,35
0309BR,2018-01-08,2018-08-31,"274,87",236,2450.0,10.38,35
0309BR,2018-01-09,2018-09-30,"254,86",265,2227.0,8.4,35
0309BR,2018-01-10,2018-10-31,"256,49",295,2229.0,7.56,35
0309BR,2018-01-11,2018-11-30,"246,82",324,2139.0,6.6,35
0309BR,2018-01-12,2018-12-31,"254,89",354,2212.0,6.25,35
0309BR,2019-01-01,2019-01-31,"249,57",31,2217.0,71.52,35
0309BR,2019-01-02,2019-02-28,"225,47",58,1994.0,34.38,35
0309BR,2019-01-03,2019-03-31,"248,06",88,2203.0,25.03,35
0309BR,2019-01-04,2019-04-30,"243,30",117,2162.0,18.48,35
0309BR,2019-01-05,2019-05-31,"250,35",147,2226.0,15.14,35
0309BR,2019-01-06,2019-06-30,"258,77",176,2333.0,13.26,35
0309BR,2019-01-07,2019-07-31,"268,94",206,2426.0,11.78,35
0309BR,2019-01-08,2019-08-31,"268,83",236,2426.0,10.28,35
0309BR,2019-01-09,2019-09-30,"251,63",265,2247.0,8.48,35
0309BR,2019-01-10,2019-10-31,"250,10",295,2224.0,7.54,35
0309BR,2019-01-11,2019-11-30,"239,94",324,2127.0,6.56,35
0309BR,2019-01-12,2019-12-31,"247,26",354,2195.0,6.2,35
0309BR,2020-01-01,2020-01-31,"291,99",31,2193.0,70.74,35
0309BR,2020-01-02,2020-02-29,"271,07",59,2031.0,34.42,35
0309BR,2020-01-03,2020-03-31,"289,52",89,2185.0,24.55,35
0309BR,2020-01-04,2020-04-30,"283,18",118,2138.0,18.12,35
0309BR,2020-01-05,2020-05-31,"293,46",148,2219.0,14.99,35
0309BR,2020-01-06,2020-06-30,"290,43",177,2204.0,12.45,35
0309BR,2020-01-07,2020-07-31,"292,86",207,2298.0,11.1,35
0309BR,2020-01-08,2020-08-31,"248,56",237,1935.0,8.16,35
0309BR,2020-01-09,2020-09-30,"239,21",266,1858.0,6.98,35
